NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
07c4957e-5a19-4ecf-b588-33099eff08d5,2cd4p9h.23mwz3,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,14/04/2005,14,4,2005,,"Culbin Forest SSSI, Buckie Loch",NH99226439,57.658134,-3.690547,7.1,,Jeff Waddell|Steve Hunt,,,Occasional,DAFOR,,,,,Occassional on sand dunes!,Accepted,HUMAN_OBSERVATION,MapMateCentre:5xw,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NH,NH96,NH96X,NH9964,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07c62b2b-3e11-4652-aebf-f56e1784d568,2cd4p9h.1r1yfq,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,24/04/2000,24,4,2000,,Forres.,NJ05J,57.610524,-3.625145,1414.2,,Ian P. Green,,3,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ05,NJ05J,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07c65abc-95c5-4ca3-a4d6-84d178e238c1,CI0000420000XHPJ,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,17/10/2011,17,10,2011,,,NJ9626,57.329026,-2.059772,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ92,NJ92T,NJ9626,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07d192ed-aa20-45c3-9da4-2eab07d15201,7363,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT54792641,55.529388,-2.717699,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52N,NT5426,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
07d2398b-1f57-41a4-ae7a-acacae1bddcf,13388266,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,17/08/2018,17,8,2018,,,NT592770,55.98451,-2.65496,10,,"Quarendon, David",,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT57,NT57Y,NT5977,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07d8ee81-cedf-4b74-b8c0-d98c6cdbf021,2cd4p9h.1bmc1s,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,27/07/1974,27,7,1974,,River S Esk/Shielhill Bridge,NO427580,56.710618,-2.936775,70.7,,M. Benstead,,,,,,,,,NO45/1/Pt1,Accepted,HUMAN_OBSERVATION,Vascular plant data for Perthshire and Angus from SNH and BSBI,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NO,NO45,NO45J,NO4258,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07dfb2a8-5e8b-4609-8c09-26cff7033f2b,CI0000060000974J,CC-BY,Adrian Sumner,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,24/06/2006,24,6,2006,,Peffermill; Edinburgh,NT284715,55.931668,-3.146777,70.7,,Adrian Sumner,Adrian Sumner,1,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI0000060000002G,A.T. Sumner's Records,dr2785,The Wildlife Information Centre,dp43,The Wildlife Information Centre,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT27,NT27V,NT2871,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07e3456d-3d9c-49ff-8d29-ed925e4426fd,CI00004200011XW0,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2009,1,5,2009,,,NJ5516,57.237039,-2.738856,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000NK,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ51,NJ51N,NJ5516,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07ed4b73-fdd3-436f-8379-be0b03ff3459,CI00004200011YZA,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,,,,2014,,,NJ7214,57.220414,-2.457014,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000NM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ71,NJ71H,NJ7214,United Kingdom of Great Britain and Northern Ireland,Scotland,,
07fd3ec5-1a38-4dcb-9085-98e97f74278f,CI0000420000ZPIM,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,21/06/2012,21,6,2012,,,NJ7637,57.427237,-2.39298,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ73,NJ73T,NJ7637,United Kingdom of Great Britain and Northern Ireland,Scotland,,
08062258-cc48-4dcc-ab8a-2a7d04725eda,CI0000420000XHQ2,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,17/10/2011,17,10,2011,,,NJ9726,57.329033,-2.043164,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ92,NJ92T,NJ9726,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0806def8-16e5-43d7-a4ca-867c40158bfb,7440,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT58872623,55.528091,-2.653088,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52Y,NT5826,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0808f193-32fb-4325-9c7d-8ee431c9a6ab,14583,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT76193691,55.625206,-2.3796,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT73,NT73T,NT7636,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
080a4f14-c6fb-4b71-800c-51deaa33bd30,CI0000420000XHP3,CC-BY-NC,North East Scotland Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,17/10/2011,17,10,2011,,,NJ9526,57.329017,-2.07638,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ92,NJ92N,NJ9526,United Kingdom of Great Britain and Northern Ireland,Scotland,,
081b89fd-829a-4a3a-b649-9dccf8fa4243,17317,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83235617,55.798526,-2.269021,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
081bede5-a614-4156-a3ef-ff8e2fbb975a,18181,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83225615,55.798422,-2.269211,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
081d2358-fe38-4285-bc80-165cd1944c4e,13665,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59172091,55.480331,-2.647469,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08235e6c-5006-48b5-ba13-81bc631911a8,2cd4p9h.83x1x4,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/07/2012,1,7,2012,,Forres,NJ03515910,57.611577,-3.616571,7.1,,Ian Peter Green,,,,,,,,,Rough grassy area,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gf,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ05,NJ05J,NJ0359,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0827d38d-7574-4de0-ade7-b804f812bc08,18468,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83245616,55.79847,-2.268849,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
082d7c78-662e-4ee3-8a32-6dcac195af82,12811,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59182088,55.480094,-2.647289,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0845e91e-d282-4507-bbc3-a81495210a11,7668,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT63422439,55.511965,-2.580734,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT62,NT62H,NT6324,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0846ab32-bf5a-45a8-a55d-27a4a5d1c0a0,14921,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT81243948,55.648563,-2.299577,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT83,NT83E,NT8139,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08491029-d7d7-4ba6-9cf6-6571812b7fb7,27169331,OGL,Scotland's Environment Web and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,03/07/2022,3,7,2022,,"Bertha Bridge, River Almond, Perth",NO08062583,56.415756,-3.491734,7.1,,Colin Monteith,,200,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NO,NO02,NO02X,NO0825,United Kingdom of Great Britain and Northern Ireland,Scotland,,
085080fc-b22c-46b0-a675-60526e652756,5636,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83235616,55.798511,-2.268925,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08590849-91d3-41fd-9452-e20e7dd158e9,4472,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT76193691,55.625228,-2.379628,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT73,NT73T,NT7636,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
085c7c16-9531-4ac4-a5c3-0a1d59cb2009,15176,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT86074302,55.680465,-2.22294,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84R,NT8643,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08682379-83ed-42ae-ba69-b688f6f584e4,8847,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT77993861,55.640596,-2.351185,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT73,NT73U,NT7738,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
086c6ed0-e781-428c-bbba-ebe405d57386,5957,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83355613,55.79818,-2.267089,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0875103b-4172-45a6-ad2e-50566f3a9cba,7624,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59742581,55.524358,-2.639239,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52X,NT5925,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
087b0d51-fab7-450e-bbe9-a379e69d670d,16170,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT89064681,55.714628,-2.175664,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Y,NT8946,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
087ceaa5-33cb-416c-80a5-6ab6a9e4130c,8813,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT70242650,55.531401,-2.472889,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT72,NT72D,NT7026,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0885a04a-10cf-4c48-bfcf-c4deb753aec6,5486,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT81785612,55.798029,-2.292148,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85D,NT8156,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0887103a-7912-48d0-9cbc-fc7221e8a6e3,7496,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59162597,55.525836,-2.648475,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52X,NT5925,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0889ab82-6ebc-41e0-90be-00efeba601fd,13921,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59172091,55.480302,-2.647436,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
088b685c-c479-4b30-8c9a-8c65cb251b36,10522427,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,23/06/2019,23,6,2019,,"River Don, Diamond Bridge",NJ93080954,57.176682,-2.116007,7.1,,Michael Drummond,,16,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ90,NJ90J,NJ9309,United Kingdom of Great Britain and Northern Ireland,Scotland,,
088c09fd-b4fb-424b-a47e-56222afb60f3,2cd4p9h.6qe9r,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC90 Angus,NO53,56.504903,-2.732675,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NO,NO53,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0890d25c-32ee-4e32-beab-c65fbd0d7ac1,12657,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT62681883,55.4619,-2.591742,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT61,NT61J,NT6218,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0891e9fc-7447-4cee-b803-4a0143bedcfe,4867,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT85574101,55.662447,-2.230881,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84K,NT8541,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08988252-32aa-4ca4-bf60-74564f96cf82,5456,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT81755615,55.798349,-2.292623,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85D,NT8156,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08a32ccb-0ff2-413f-95d5-6ad452a625e7,4533,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT89664777,55.723311,-2.166151,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Y,NT8947,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08a37a0d-6dca-4129-bcfa-c5f3a3de6d60,201874,OGL,Scottish Natural Heritage,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,18/09/2003,18,9,2003,,"River Esk, Lothan",NT339715,55.932456,-3.058763,70.7,,Tim Rafferty,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Survey of giant hogweed, Japanese knotweed and Himalayan balsam on 5 major Lothian rivers, 2003/04",dr2313,NatureScot,dp9,Scottish Natural Heritage,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT37,NT37F,NT3371,United Kingdom of Great Britain and Northern Ireland,Scotland,Alive,
08a46a6d-2be6-416a-bf6e-392b473f9750,11004,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT67653465,55.604399,-2.514911,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT63,NT63S,NT6734,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
08afac76-bcde-49dd-be6e-264aec9cd82b,7301,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT84093936,55.647561,-2.254273,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT83,NT83P,NT8439,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
